"시군구명","시간대","분류","매출건수","매출금액합계","데이터기준일"
"하동군","16","식생활","11216","264982715","20240101"
"하동군","16","여행","296","19322560","20240101"
"하동군","16","유통","11842","229986530","20240101"
"하동군","16","의료/미용","1473","31765260","20240101"
"하동군","16","의생활","203","5123700","20240101"
"하동군","16","자동차","3124","239582418","20240101"
"하동군","16","주거생활","19","525760","20240101"
"하동군","17","교육","6","56000","20240101"
"하동군","17","기타","373","9518100","20240101"
"하동군","17","내구재","3","19000","20240101"
"하동군","17","레포츠/문화/취미","447","4316860","20240101"
"하동군","17","식생활","9894","281325042","20240101"
"하동군","17","여행","262","13641300","20240101"
"하동군","17","유통","12655","248295090","20240101"
"하동군","17","의료/미용","599","11802295","20240101"
"하동군","17","의생활","12","566400","20240101"
"하동군","17","자동차","3012","221795431","20240101"
"하동군","17","주거생활","12","575000","20240101"
"하동군","18","교육","3","30500","20240101"
"하동군","18","기타","195","3409560","20240101"
"하동군","18","레포츠/문화/취미","308","4179600","20240101"
"하동군","18","서비스","7","128900","20240101"
"하동군","18","식생활","12767","453105550","20240101"
"하동군","18","여행","351","21327315","20240101"
"하동군","18","유통","13968","243685995","20240101"
"하동군","18","의료/미용","65","1567400","20240101"
"하동군","18","의생활","3","130000","20240101"
"하동군","18","자동차","2660","186743865","20240101"
"하동군","18","주거생활","4","440","20240101"
"하동군","19","기타","162","1866740","20240101"
"하동군","19","레포츠/문화/취미","247","1901360","20240101"
"하동군","19","식생활","10187","458481301","20240101"
"하동군","19","여행","425","32492450","20240101"
"하동군","19","유통","9940","165600096","20240101"
"하동군","19","의료/미용","9","457000","20240101"
"하동군","19","의생활","3","234000","20240101"
"하동군","19","자동차","966","74805438","20240101"
"하동군","20","기타","61","826950","20240101"
"하동군","20","레포츠/문화/취미","245","1767320","20240101"
"하동군","20","식생활","4234","186552740","20240101"
"하동군","20","여행","200","15459740","20240101"
"하동군","20","유통","7704","116397290","20240101"
"하동군","20","유흥","3","292000","20240101"
"하동군","20","의생활","4","49000","20240101"
"하동군","20","자동차","557","58271682","20240101"
"하동군","21","기타","55","480130","20240101"
"하동군","21","레포츠/문화/취미","168","839300","20240101"
"하동군","21","식생활","1056","47554320","20240101"
"하동군","21","여행","10","853600","20240101"
"하동군","21","유통","5991","84937910","20240101"
"하동군","21","자동차","68","6496362","20240101"
"하동군","22","기타","53","494880","20240101"
"하동군","22","레포츠/문화/취미","176","907740","20240101"
"하동군","22","서비스","3","660000","20240101"
"하동군","22","식생활","255","11124200","20240101"
"하동군","22","유통","2661","33334210","20240101"
"하동군","22","유흥","3","299000","20240101"
"하동군","22","자동차","6","234000","20240101"
"하동군","23","레포츠/문화/취미","89","369000","20240101"
"하동군","23","식생활","56","2815200","20240101"
"하동군","23","유통","1040","11839860","20240101"
"하동군","23","자동차","3","160000","20240101"
"산청군","0","레포츠/문화/취미","15","66000","20240101"
"산청군","0","식생활","6","177000","20240101"
"산청군","0","유통","420","4117010","20240101"
"산청군","0","자동차","3","172470","20240101"
"산청군","1","레포츠/문화/취미","4","5000","20240101"
"산청군","1","유통","145","1177420","20240101"
"산청군","1","자동차","3","150000","20240101"
"산청군","2","유통","75","502760","20240101"
"산청군","2","자동차","3","558800","20240101"
"산청군","3","식생활","3","45000","20240101"
"산청군","3","유통","90","452690","20240101"
"산청군","3","자동차","3","885805","20240101"
"산청군","4","식생활","4","10000","20240101"
"산청군","4","유통","19","84400","20240101"
"산청군","5","유통","77","518700","20240101"
"산청군","5","의료/미용","3","8500","20240101"
"산청군","5","자동차","27","3535147","20240101"
"산청군","6","식생활","18","308600","20240101"
"산청군","6","유통","1002","10839720","20240101"
"산청군","6","자동차","145","15090840","20240101"
"산청군","6","주거생활","3","29000","20240101"
"산청군","7","기타","3","32000","20240101"
"산청군","7","식생활","73","998870","20240101"
"산청군","7","유통","3075","31325450","20240101"
"산청군","7","의료/미용","3","61000","20240101"
"산청군","7","자동차","771","65898787","20240101"
"산청군","7","주거생활","9","297700","20240101"
"산청군","8","기타","9","167000","20240101"
"산청군","8","레포츠/문화/취미","25","119200","20240101"
"산청군","8","서비스","4","65000","20240101"
"산청군","8","식생활","743","9464080","20240101"
"산청군","8","유통","4472","65555590","20240101"
"산청군","8","의료/미용","153","2045320","20240101"
"산청군","8","자동차","1142","104756537","20240101"
"산청군","8","주거생활","26","782300","20240101"
"산청군","9","기타","37","1984116","20240101"
"산청군","9","레포츠/문화/취미","85","839500","20240101"
"산청군","9","서비스","53","1216000","20240101"
"산청군","9","식생활","1744","47855130","20240101"
"산청군","9","여행","3","210000","20240101"
"산청군","9","유통","6158","126515620","20240101"
"산청군","9","의료/미용","904","15529520","20240101"
"산청군","9","자동차","1458","109797549","20240101"
"산청군","9","주거생활","39","4303000","20240101"
"산청군","10","교육","27","2103000","20240101"
"산청군","10","기타","48","1619500","20240101"
"산청군","10","레포츠/문화/취미","112","1276700","20240101"
"산청군","10","서비스","168","3580000","20240101"
"산청군","10","식생활","3896","111834136","20240101"
"산청군","10","유통","8121","180586410","20240101"
"산청군","10","의료/미용","1114","23553558","20240101"
"산청군","10","의생활","6","384012","20240101"
"산청군","10","자동차","1943","161165798","20240101"
"산청군","10","주거생활","42","2240050","20240101"
"산청군","11","기타","56","1116000","20240101"
"산청군","11","레포츠/문화/취미","147","1179300","20240101"
"산청군","11","서비스","242","5157500","20240101"
"산청군","11","식생활","10660","320961376","20240101"
"산청군","11","여행","15","244000","20240101"
"산청군","11","유통","9856","218597480","20240101"
"산청군","11","의료/미용","1205","27338030","20240101"
"산청군","11","의생활","4","137000","20240101"
"산청군","11","자동차","1668","130409458","20240101"
"산청군","11","주거생활","31","960600","20240101"
"산청군","12","기타","106","2619500","20240101"
"산청군","12","내구재","3","48000","20240101"
"산청군","12","레포츠/문화/취미","85","714100","20240101"
"산청군","12","서비스","332","7027500","20240101"
"산청군","12","식생활","30474","1033040848","20240101"
"산청군","12","여행","13","292000","20240101"
"산청군","12","유통","12607","241339180","20240101"
"산청군","12","의료/미용","505","12573990","20240101"
"산청군","12","의생활","6","260000","20240101"
"산청군","12","자동차","1877","144924747","20240101"
"산청군","12","주거생활","44","1819400","20240101"
"산청군","13","기타","128","3433700","20240101"
"산청군","13","레포츠/문화/취미","90","1418300","20240101"
"산청군","13","서비스","442","8740000","20240101"
"산청군","13","식생활","24807","895280901","20240101"
"산청군","13","여행","29","471600","20240101"
"산청군","13","유통","11982","264304060","20240101"
"산청군","13","의료/미용","580","9391090","20240101"
"산청군","13","자동차","2072","146041970","20240101"
"산청군","13","주거생활","33","1753900","20240101"
"산청군","14","기타","114","2490400","20240101"
"산청군","14","레포츠/문화/취미","87","1440000","20240101"
"산청군","14","서비스","523","10579500","20240101"
"산청군","14","식생활","16126","540082318","20240101"
"산청군","14","여행","62","2416000","20240101"
"산청군","14","유통","12296","272290710","20240101"
"산청군","14","의료/미용","998","16374573","20240101"
"산청군","14","의생활","3","439000","20240101"
"산청군","14","자동차","2182","165456884","20240101"
"산청군","14","주거생활","13","497400","20240101"
"산청군","15","교육","7","366300","20240101"
"산청군","15","기타","78","1734200","20240101"
"산청군","15","레포츠/문화/취미","103","765500","20240101"
"산청군","15","서비스","339","6221500","20240101"
"산청군","15","식생활","9857","258932592","20240101"
"산청군","15","여행","60","2704500","20240101"
"산청군","15","유통","12754","290381690","20240101"
"산청군","15","의료/미용","1019","20330210","20240101"
"산청군","15","자동차","2511","201308454","20240101"
"산청군","15","주거생활","27","1284050","20240101"
"산청군","16","교육","37","115300","20240101"
"산청군","16","기타","59","1132500","20240101"
"산청군","16","레포츠/문화/취미","149","1414000","20240101"
"산청군","16","서비스","200","3673000","20240101"
"산청군","16","식생활","7120","192342724","20240101"
"산청군","16","여행","46","1961500","20240101"
"산청군","16","유통","12993","291985794","20240101"
"산청군","16","의료/미용","1022","22897910","20240101"
"산청군","16","자동차","2704","230990139","20240101"
"산청군","16","주거생활","6","508500","20240101"
"산청군","17","교육","27","846200","20240101"
"산청군","17","기타","30","477500","20240101"
"산청군","17","레포츠/문화/취미","141","1441600","20240101"
"산청군","17","서비스","8","169000","20240101"
"산청군","17","식생활","7275","248357513","20240101"
"산청군","17","여행","67","3025500","20240101"
