"시군구명","월","분류","성별","연령대","매출건수","매출금액합계","데이터기준일"
"거제시","6","여행","남성","70대이상","11","583870","20240101"
"거제시","6","여행","여성","10이하","3","38000","20240101"
"거제시","6","여행","여성","20대","160","7786800","20240101"
"거제시","6","여행","여성","30대","1880","88064180","20240101"
"거제시","6","여행","여성","40대","1492","86320440","20240101"
"거제시","6","여행","여성","50대","237","24950560","20240101"
"거제시","6","여행","여성","60대","181","15865350","20240101"
"거제시","6","여행","여성","70대이상","12","146600","20240101"
"거제시","6","유통","남성","10이하","3190","13288680","20240101"
"거제시","6","유통","남성","20대","30979","282179055","20240101"
"거제시","6","유통","남성","30대","43098","549807075","20240101"
"거제시","6","유통","남성","40대","71354","1102821250","20240101"
"거제시","6","유통","남성","50대","49634","820568310","20240101"
"거제시","6","유통","남성","60대","19969","379036020","20240101"
"거제시","6","유통","남성","70대이상","2991","67535170","20240101"
"거제시","6","유통","여성","10이하","1708","7440390","20240101"
"거제시","6","유통","여성","20대","8908","112921710","20240101"
"거제시","6","유통","여성","30대","18526","299252740","20240101"
"거제시","6","유통","여성","40대","27208","523496986","20240101"
"거제시","6","유통","여성","50대","17533","392179280","20240101"
"거제시","6","유통","여성","60대","7910","214028024","20240101"
"거제시","6","유통","여성","70대이상","1023","24637180","20240101"
"거제시","6","유흥","남성","10이하","115","473000","20240101"
"거제시","6","유흥","남성","20대","1137","12872100","20240101"
"거제시","6","유흥","남성","30대","311","19930200","20240101"
"거제시","6","유흥","남성","40대","439","58882400","20240101"
"거제시","6","유흥","남성","50대","421","64354300","20240101"
"거제시","6","유흥","남성","60대","118","13797000","20240101"
"거제시","6","유흥","남성","70대이상","9","1049000","20240101"
"거제시","6","유흥","여성","10이하","143","755000","20240101"
"거제시","6","유흥","여성","20대","182","2185600","20240101"
"거제시","6","유흥","여성","30대","37","771900","20240101"
"거제시","6","유흥","여성","40대","63","2976600","20240101"
"거제시","6","유흥","여성","50대","19","444000","20240101"
"거제시","6","의료/미용","남성","10이하","28","268770","20240101"
"거제시","6","의료/미용","남성","20대","2365","64939553","20240101"
"거제시","6","의료/미용","남성","30대","7105","202170454","20240101"
"거제시","6","의료/미용","남성","40대","16251","490306784","20240101"
"거제시","6","의료/미용","남성","50대","11551","466820902","20240101"
"거제시","6","의료/미용","남성","60대","7211","267079318","20240101"
"거제시","6","의료/미용","남성","70대이상","1755","69013202","20240101"
"거제시","6","의료/미용","여성","10이하","83","1038690","20240101"
"거제시","6","의료/미용","여성","20대","1491","40397671","20240101"
"거제시","6","의료/미용","여성","30대","5321","141900668","20240101"
"거제시","6","의료/미용","여성","40대","6963","234885114","20240101"
"거제시","6","의료/미용","여성","50대","5115","224850129","20240101"
"거제시","6","의료/미용","여성","60대","2837","120054627","20240101"
"거제시","6","의료/미용","여성","70대이상","543","29247410","20240101"
"거제시","6","의생활","남성","20대","60","3302750","20240101"
"거제시","6","의생활","남성","30대","74","5641350","20240101"
"거제시","6","의생활","남성","40대","227","17446040","20240101"
"거제시","6","의생활","남성","50대","131","9280600","20240101"
"거제시","6","의생활","남성","60대","67","4390000","20240101"
"거제시","6","의생활","남성","70대이상","10","274700","20240101"
"거제시","6","의생활","여성","10이하","3","97250","20240101"
"거제시","6","의생활","여성","20대","131","6593900","20240101"
"거제시","6","의생활","여성","30대","153","8975200","20240101"
"거제시","6","의생활","여성","40대","346","24825280","20240101"
"거제시","6","의생활","여성","50대","329","24258900","20240101"
"거제시","6","의생활","여성","60대","213","15383710","20240101"
"거제시","6","의생활","여성","70대이상","9","659700","20240101"
"거제시","6","자동차","남성","10이하","3","10845","20240101"
"거제시","6","자동차","남성","20대","1919","53503907","20240101"
"거제시","6","자동차","남성","30대","5285","196619324","20240101"
"거제시","6","자동차","남성","40대","10132","414606423","20240101"
"거제시","6","자동차","남성","50대","7809","365048682","20240101"
"거제시","6","자동차","남성","60대","4184","216802557","20240101"
"거제시","6","자동차","남성","70대이상","580","25639885","20240101"
"거제시","6","자동차","여성","20대","633","17626169","20240101"
"거제시","6","자동차","여성","30대","2404","67812009","20240101"
"거제시","6","자동차","여성","40대","3383","110615008","20240101"
"거제시","6","자동차","여성","50대","2226","81206635","20240101"
"거제시","6","자동차","여성","60대","885","35323147","20240101"
"거제시","6","자동차","여성","70대이상","62","2531851","20240101"
"거제시","6","주거생활","남성","20대","6","113900","20240101"
"거제시","6","주거생활","남성","30대","79","1732150","20240101"
"거제시","6","주거생활","남성","40대","263","6453770","20240101"
"거제시","6","주거생활","남성","50대","469","13486330","20240101"
"거제시","6","주거생활","남성","60대","426","18047523","20240101"
"거제시","6","주거생활","남성","70대이상","30","494900","20240101"
"거제시","6","주거생활","여성","20대","3","45000","20240101"
"거제시","6","주거생활","여성","30대","20","514400","20240101"
"거제시","6","주거생활","여성","40대","21","1152390","20240101"
"거제시","6","주거생활","여성","50대","16","1923900","20240101"
"거제시","6","주거생활","여성","60대","20","499700","20240101"
"거제시","7","교육","남성","10이하","15","30900","20240101"
"거제시","7","교육","남성","20대","112","1650804","20240101"
"거제시","7","교육","남성","30대","784","17715100","20240101"
"거제시","7","교육","남성","40대","2831","96946910","20240101"
"거제시","7","교육","남성","50대","338","13356730","20240101"
"거제시","7","교육","남성","60대","32","475050","20240101"
"거제시","7","교육","남성","70대이상","3","13600","20240101"
"거제시","7","교육","여성","10이하","51","313900","20240101"
"거제시","7","교육","여성","20대","133","1698600","20240101"
"거제시","7","교육","여성","30대","815","16960469","20240101"
"거제시","7","교육","여성","40대","1489","45406330","20240101"
"거제시","7","교육","여성","50대","56","1394710","20240101"
"거제시","7","교육","여성","60대","10","241490","20240101"
"거제시","7","기타","남성","20대","20","677790","20240101"
"거제시","7","기타","남성","30대","225","13214240","20240101"
"거제시","7","기타","남성","40대","530","21353260","20240101"
"거제시","7","기타","남성","50대","322","10992860","20240101"
"거제시","7","기타","남성","60대","201","7784770","20240101"
"거제시","7","기타","남성","70대이상","10","207450","20240101"
"거제시","7","기타","여성","20대","3","55300","20240101"
"거제시","7","기타","여성","30대","130","19192860","20240101"
"거제시","7","기타","여성","40대","194","16373336","20240101"
"거제시","7","기타","여성","50대","226","11380710","20240101"
"거제시","7","기타","여성","60대","105","3416890","20240101"
"거제시","7","내구재","남성","20대","135","1122070","20240101"
"거제시","7","내구재","남성","30대","233","2315470","20240101"
"거제시","7","내구재","남성","40대","439","7319000","20240101"
"거제시","7","내구재","남성","50대","367","12386000","20240101"
"거제시","7","내구재","남성","60대","100","5133510","20240101"
"거제시","7","내구재","남성","70대이상","7","837850","20240101"
"거제시","7","내구재","여성","20대","39","377900","20240101"
"거제시","7","내구재","여성","30대","142","1331630","20240101"
"거제시","7","내구재","여성","40대","192","3855310","20240101"
"거제시","7","내구재","여성","50대","103","1355550","20240101"
"거제시","7","내구재","여성","60대","49","2017250","20240101"
"거제시","7","레포츠/문화/취미","남성","10이하","1930","8120200","20240101"
"거제시","7","레포츠/문화/취미","남성","20대","9905","69599260","20240101"
"거제시","7","레포츠/문화/취미","남성","30대","2185","37373360","20240101"
"거제시","7","레포츠/문화/취미","남성","40대","3698","102185666","20240101"
"거제시","7","레포츠/문화/취미","남성","50대","2555","103149040","20240101"
"거제시","7","레포츠/문화/취미","남성","60대","610","31396750","20240101"
"거제시","7","레포츠/문화/취미","남성","70대이상","14","573500","20240101"
