"시군구명","월","분류","유입지","매출건수","매출금액합계","데이터기준일"
"고성군","9","유통","울산","132","970250","20240101"
"고성군","9","유통","인천","90","801020","20240101"
"고성군","9","유통","전남","50","501470","20240101"
"고성군","9","유통","전북","25","170230","20240101"
"고성군","9","유통","제주","3","53600","20240101"
"고성군","9","유통","충남","10","29700","20240101"
"고성군","9","유통","충북","9","209340","20240101"
"고성군","9","유흥","강원","3","2030000","20240101"
"고성군","9","유흥","경남","196","13018000","20240101"
"고성군","9","유흥","경북","3","155000","20240101"
"고성군","9","유흥","대구","3","6000","20240101"
"고성군","9","유흥","부산","6","22000","20240101"
"고성군","9","유흥","인천","3","5000","20240101"
"고성군","9","의료/미용","경남","2749","77549470","20240101"
"고성군","9","의료/미용","부산","12","229400","20240101"
"고성군","9","의료/미용","서울","6","36800","20240101"
"고성군","9","의생활","경남","34","3319500","20240101"
"고성군","9","자동차","강원","7","588004","20240101"
"고성군","9","자동차","경기","170","12827592","20240101"
"고성군","9","자동차","경남","11845","732565459","20240101"
"고성군","9","자동차","경북","15","1439000","20240101"
"고성군","9","자동차","광주","27","2106912","20240101"
"고성군","9","자동차","대구","61","3436345","20240101"
"고성군","9","자동차","대전","38","2319710","20240101"
"고성군","9","자동차","부산","640","39187589","20240101"
"고성군","9","자동차","서울","69","4095523","20240101"
"고성군","9","자동차","세종","12","829475","20240101"
"고성군","9","자동차","울산","24","1657450","20240101"
"고성군","9","자동차","인천","23","1506387","20240101"
"고성군","9","자동차","전남","73","4670259","20240101"
"고성군","9","자동차","전북","9","515702","20240101"
"고성군","9","자동차","충남","16","1413980","20240101"
"고성군","9","자동차","충북","12","920710","20240101"
"고성군","9","주거생활","경기","10","243900","20240101"
"고성군","9","주거생활","경남","261","14800850","20240101"
"고성군","9","주거생활","부산","9","736050","20240101"
"고성군","9","주거생활","서울","4","526570","20240101"
"고성군","10","교육","경남","182","9197180","20240101"
"고성군","10","기타","경기","3","1099000","20240101"
"고성군","10","기타","경남","15","3302300","20240101"
"고성군","10","내구재","경남","82","903000","20240101"
"고성군","10","내구재","부산","3","32500","20240101"
"고성군","10","내구재","울산","3","30000","20240101"
"고성군","10","레포츠/문화/취미","강원","14","69200","20240101"
"고성군","10","레포츠/문화/취미","경기","113","1810300","20240101"
"고성군","10","레포츠/문화/취미","경남","4191","233739050","20240101"
"고성군","10","레포츠/문화/취미","경북","61","1488400","20240101"
"고성군","10","레포츠/문화/취미","광주","34","688400","20240101"
"고성군","10","레포츠/문화/취미","대구","319","12830900","20240101"
"고성군","10","레포츠/문화/취미","대전","25","260500","20240101"
"고성군","10","레포츠/문화/취미","부산","1092","35768200","20240101"
"고성군","10","레포츠/문화/취미","서울","52","727700","20240101"
"고성군","10","레포츠/문화/취미","세종","16","293200","20240101"
"고성군","10","레포츠/문화/취미","울산","89","2803000","20240101"
"고성군","10","레포츠/문화/취미","인천","20","201700","20240101"
"고성군","10","레포츠/문화/취미","전남","188","5518500","20240101"
"고성군","10","레포츠/문화/취미","전북","22","435100","20240101"
"고성군","10","레포츠/문화/취미","충남","13","58700","20240101"
"고성군","10","레포츠/문화/취미","충북","3","46500","20240101"
"고성군","10","서비스","강원","50","374300","20240101"
"고성군","10","서비스","경기","318","2569100","20240101"
"고성군","10","서비스","경남","9140","71732435","20240101"
"고성군","10","서비스","경북","647","4908200","20240101"
"고성군","10","서비스","광주","213","1850700","20240101"
"고성군","10","서비스","대구","1531","11258700","20240101"
"고성군","10","서비스","대전","87","660168","20240101"
"고성군","10","서비스","부산","4448","32247200","20240101"
"고성군","10","서비스","서울","200","1875897","20240101"
"고성군","10","서비스","세종","64","435200","20240101"
"고성군","10","서비스","울산","700","5871000","20240101"
"고성군","10","서비스","인천","50","289500","20240101"
"고성군","10","서비스","전남","877","6655000","20240101"
"고성군","10","서비스","전북","155","1242900","20240101"
"고성군","10","서비스","제주","6","23800","20240101"
"고성군","10","서비스","충남","110","920700","20240101"
"고성군","10","서비스","충북","88","684800","20240101"
"고성군","10","식생활","강원","29","659400","20240101"
"고성군","10","식생활","경기","533","5133650","20240101"
"고성군","10","식생활","경남","14190","377551458","20240101"
"고성군","10","식생활","경북","92","1596300","20240101"
"고성군","10","식생활","광주","212","1835000","20240101"
"고성군","10","식생활","대구","270","4311400","20240101"
"고성군","10","식생활","대전","302","3304850","20240101"
"고성군","10","식생활","부산","958","30121650","20240101"
"고성군","10","식생활","서울","277","4035500","20240101"
"고성군","10","식생활","세종","39","338500","20240101"
"고성군","10","식생활","울산","65","1765300","20240101"
"고성군","10","식생활","인천","65","706600","20240101"
"고성군","10","식생활","전남","368","3762200","20240101"
"고성군","10","식생활","전북","225","2239000","20240101"
"고성군","10","식생활","제주","6","31900","20240101"
"고성군","10","식생활","충남","93","913200","20240101"
"고성군","10","식생활","충북","89","804650","20240101"
"고성군","10","여행","경기","19","193400","20240101"
"고성군","10","여행","경남","223","5068900","20240101"
"고성군","10","여행","경북","13","413700","20240101"
"고성군","10","여행","대구","14","314600","20240101"
"고성군","10","여행","대전","7","102000","20240101"
"고성군","10","여행","부산","50","646100","20240101"
"고성군","10","여행","서울","13","436100","20240101"
"고성군","10","여행","울산","6","46300","20240101"
"고성군","10","여행","전남","9","194400","20240101"
"고성군","10","여행","전북","3","61500","20240101"
"고성군","10","여행","충남","4","86000","20240101"
"고성군","10","유통","강원","63","770100","20240101"
"고성군","10","유통","경기","142","1109940","20240101"
"고성군","10","유통","경남","16731","214581690","20240101"
"고성군","10","유통","경북","64","523130","20240101"
"고성군","10","유통","광주","7","37100","20240101"
"고성군","10","유통","대구","150","1750590","20240101"
"고성군","10","유통","대전","15","118200","20240101"
"고성군","10","유통","부산","837","10339300","20240101"
"고성군","10","유통","서울","66","757260","20240101"
"고성군","10","유통","세종","6","38200","20240101"
"고성군","10","유통","울산","113","1033470","20240101"
"고성군","10","유통","인천","14","106900","20240101"
"고성군","10","유통","전남","36","371820","20240101"
"고성군","10","유통","전북","10","40700","20240101"
"고성군","10","유통","충남","25","345430","20240101"
"고성군","10","유통","충북","3","147160","20240101"
"고성군","10","유흥","경기","4","112000","20240101"
"고성군","10","유흥","경남","191","11413500","20240101"
"고성군","10","의료/미용","경남","3236","88004050","20240101"
"고성군","10","의료/미용","대구","6","102200","20240101"
"고성군","10","의료/미용","부산","12","344400","20240101"
"고성군","10","의료/미용","서울","10","53200","20240101"
"고성군","10","의료/미용","세종","3","16800","20240101"
"고성군","10","의생활","경남","37","3502000","20240101"
"고성군","10","자동차","강원","3","239000","20240101"
"고성군","10","자동차","경기","122","8417117","20240101"
"고성군","10","자동차","경남","12081","784664605","20240101"
"고성군","10","자동차","경북","18","1084325","20240101"
"고성군","10","자동차","광주","17","1139818","20240101"
"고성군","10","자동차","대구","150","8692477","20240101"
"고성군","10","자동차","대전","38","3135244","20240101"
"고성군","10","자동차","부산","742","41672971","20240101"
"고성군","10","자동차","서울","13","761547","20240101"
"고성군","10","자동차","세종","6","303000","20240101"
"고성군","10","자동차","울산","23","982612","20240101"
"고성군","10","자동차","인천","18","1555458","20240101"
"고성군","10","자동차","전남","78","5960372","20240101"
"고성군","10","자동차","전북","12","636615","20240101"
"고성군","10","자동차","충남","7","439000","20240101"
"고성군","10","자동차","충북","16","1071000","20240101"
"고성군","10","주거생활","경기","14","1586850","20240101"
"고성군","10","주거생활","경남","246","10884166","20240101"
"고성군","10","주거생활","부산","7","522100","20240101"
"고성군","10","주거생활","인천","3","175200","20240101"
"고성군","11","교육","경남","199","9145840","20240101"
"고성군","11","기타","경기","3","21000","20240101"
"고성군","11","기타","경남","39","3003400","20240101"
"고성군","11","기타","부산","3","29000","20240101"
"고성군","11","내구재","충북","3","65000","20240101"
"고성군","11","레포츠/문화/취미","강원","3","163000","20240101"
